id,date,value
16,2020-05-28,8
17,2020-05-28,1
18,2020-05-28,5
19,2020-05-28,0
01,2020-05-27,11
02,2020-05-27,14
03,2020-05-27,0
04,2020-05-27,3
05,2020-05-27,2
06,2020-05-27,2
07,2020-05-27,26
08,2020-05-27,46
09,2020-05-27,164
10,2020-05-27,15
11,2020-05-27,3
12,2020-05-27,1
13,2020-05-27,116
14,2020-05-27,5
15,2020-05-27,11
16,2020-05-27,14
17,2020-05-27,1
18,2020-05-27,2
19,2020-05-27,0
01,2020-05-26,8
02,2020-05-26,11
03,2020-05-26,2
04,2020-05-26,4
05,2020-05-26,3
06,2020-05-26,4
07,2020-05-26,47
08,2020-05-26,50
09,2020-05-26,214
10,2020-05-26,13
11,2020-05-26,2
12,2020-05-26,3
13,2020-05-26,180
14,2020-05-26,0
15,2020-05-26,4
16,2020-05-26,20
17,2020-05-26,0
18,2020-05-26,1
19,2020-05-26,0
01,2020-05-25,8
02,2020-05-25,12
03,2020-05-25,1
04,2020-05-25,3
05,2020-05-25,4
06,2020-05-25,1
07,2020-05-25,37
08,2020-05-25,40
09,2020-05-25,240
10,2020-05-25,5
11,2020-05-25,5
12,2020-05-25,3
13,2020-05-25,185
14,2020-05-25,1
15,2020-05-25,5
16,2020-05-25,14
17,2020-05-25,4
18,2020-05-25,5
19,2020-05-25,0
01,2020-05-24,4
02,2020-05-24,5
03,2020-05-24,2
04,2020-05-24,2
05,2020-05-24,2
06,2020-05-24,2
07,2020-05-24,13
08,2020-05-24,26
09,2020-05-24,144
10,2020-05-24,9
11,2020-05-24,2
12,2020-05-24,7
13,2020-05-24,71
14,2020-05-24,0
15,2020-05-24,2
16,2020-05-24,25
17,2020-05-24,0
18,2020-05-24,2
19,2020-05-24,0
01,2020-05-23,7
02,2020-05-23,12
03,2020-05-23,1
04,2020-05-23,2
05,2020-05-23,1
06,2020-05-23,2
07,2020-05-23,18
08,2020-05-23,35
09,2020-05-23,125
10,2020-05-23,8
11,2020-05-23,0
12,2020-05-23,7
13,2020-05-23,72
14,2020-05-23,2
15,2020-05-23,12
16,2020-05-23,19
17,2020-05-23,2
18,2020-05-23,5
19,2020-05-23,0
01,2020-05-22,6
02,2020-05-22,14
03,2020-05-22,1
04,2020-05-22,3
05,2020-05-22,3
06,2020-05-22,1
07,2020-05-22,41
08,2020-05-22,53
09,2020-05-22,299
10,2020-05-22,17
11,2020-05-22,4
12,2020-05-22,12
13,2020-05-22,104
14,2020-05-22,2
15,2020-05-22,6
16,2020-05-22,12
17,2020-05-22,2
18,2020-05-22,0
19,2020-05-22,0
01,2020-05-21,9
02,2020-05-21,10
03,2020-05-21,1
04,2020-05-21,5
05,2020-05-21,5
06,2020-05-21,3
07,2020-05-21,38
08,2020-05-21,25
09,2020-05-21,250
10,2020-05-21,10
11,2020-05-21,2
12,2020-05-21,4
13,2020-05-21,132
14,2020-05-21,1
15,2020-05-21,3
16,2020-05-21,10
17,2020-05-21,4
18,2020-05-21,1
19,2020-05-21,0
01,2020-05-20,12
02,2020-05-20,13
03,2020-05-20,1
04,2020-05-20,6
05,2020-05-20,5
06,2020-05-20,0
07,2020-05-20,27
08,2020-05-20,42
09,2020-05-20,205
10,2020-05-20,15
11,2020-05-20,3
12,2020-05-20,7
13,2020-05-20,130
14,2020-05-20,0
15,2020-05-20,4
16,2020-05-20,13
17,2020-05-20,4
18,2020-05-20,1
19,2020-05-20,0
01,2020-05-19,13
02,2020-05-19,23
03,2020-05-19,0
04,2020-05-19,12
05,2020-05-19,7
06,2020-05-19,2
07,2020-05-19,34
08,2020-05-19,41
09,2020-05-19,235
10,2020-05-19,13
11,2020-05-19,1
12,2020-05-19,7
13,2020-05-19,161
14,2020-05-19,2
15,2020-05-19,9
16,2020-05-19,26
17,2020-05-19,5
18,2020-05-19,3
19,2020-05-19,0
01,2020-05-18,11
02,2020-05-18,17
03,2020-05-18,0
04,2020-05-18,5
05,2020-05-18,3
06,2020-05-18,5
07,2020-05-18,32
08,2020-05-18,41
09,2020-05-18,223
10,2020-05-18,10
11,2020-05-18,3
12,2020-05-18,8
13,2020-05-18,165
14,2020-05-18,2
15,2020-05-18,6
16,2020-05-18,23
17,2020-05-18,5
18,2020-05-18,2
19,2020-05-18,1
01,2020-05-17,6
02,2020-05-17,9
03,2020-05-17,4
04,2020-05-17,5
05,2020-05-17,1
06,2020-05-17,0
07,2020-05-17,7
08,2020-05-17,16
09,2020-05-17,102
10,2020-05-17,7
11,2020-05-17,2
12,2020-05-17,1
13,2020-05-17,105
14,2020-05-17,1
15,2020-05-17,20
16,2020-05-17,24
17,2020-05-17,0
18,2020-05-17,0
19,2020-05-17,0
01,2020-05-16,3
02,2020-05-16,7
03,2020-05-16,1
04,2020-05-16,0
05,2020-05-16,6
06,2020-05-16,4
07,2020-05-16,29
08,2020-05-16,33
09,2020-05-16,139
10,2020-05-16,8
11,2020-05-16,3
12,2020-05-16,5
13,2020-05-16,78
14,2020-05-16,1
15,2020-05-16,4
16,2020-05-16,15
17,2020-05-16,2
18,2020-05-16,1
19,2020-05-16,0
01,2020-05-15,14
02,2020-05-15,16
03,2020-05-15,4
04,2020-05-15,16
05,2020-05-15,4
06,2020-05-15,3
07,2020-05-15,35
08,2020-05-15,46
09,2020-05-15,231
10,2020-05-15,14
11,2020-05-15,2
12,2020-05-15,7
13,2020-05-15,157
14,2020-05-15,1
15,2020-05-15,11
16,2020-05-15,24
17,2020-05-15,3
18,2020-05-15,0
19,2020-05-15,0
01,2020-05-14,11
02,2020-05-14,22
03,2020-05-14,2
04,2020-05-14,7
05,2020-05-14,2
06,2020-05-14,2
07,2020-05-14,40
08,2020-05-14,40
09,2020-05-14,167
10,2020-05-14,22
11,2020-05-14,2
12,2020-05-14,6
13,2020-05-14,176
14,2020-05-14,2
15,2020-05-14,20
16,2020-05-14,18
17,2020-05-14,5
18,2020-05-14,0
19,2020-05-14,0
01,2020-05-13,14
02,2020-05-13,21
03,2020-05-13,2
04,2020-05-13,10
05,2020-05-13,5
06,2020-05-13,1
07,2020-05-13,55
08,2020-05-13,43
09,2020-05-13,205
10,2020-05-13,12
11,2020-05-13,7
12,2020-05-13,10
13,2020-05-13,162
14,2020-05-13,5
15,2020-05-13,9
16,2020-05-13,25
17,2020-05-13,5
18,2020-05-13,0
19,2020-05-13,0
01,2020-05-12,21
02,2020-05-12,17
03,2020-05-12,0
04,2020-05-12,7
05,2020-05-12,4
06,2020-05-12,7
07,2020-05-12,32
08,2020-05-12,43
09,2020-05-12,160
10,2020-05-12,20
11,2020-05-12,10
12,2020-05-12,19
13,2020-05-12,155
14,2020-05-12,2
15,2020-05-12,2
16,2020-05-12,30
17,2020-05-12,3
18,2020-05-12,2
19,2020-05-12,0
01,2020-05-11,16
02,2020-05-11,6
03,2020-05-11,4
04,2020-05-11,8
05,2020-05-11,1
06,2020-05-11,8
07,2020-05-11,28
08,2020-05-11,59
09,2020-05-11,163
10,2020-05-11,22
11,2020-05-11,16
12,2020-05-11,11
13,2020-05-11,230
14,2020-05-11,2
15,2020-05-11,12
16,2020-05-11,28
17,2020-05-11,5
18,2020-05-11,1
19,2020-05-11,0
01,2020-05-10,5
02,2020-05-10,8
03,2020-05-10,1
04,2020-05-10,7
05,2020-05-10,0
06,2020-05-10,4
07,2020-05-10,11
08,2020-05-10,28
09,2020-05-10,92
10,2020-05-10,7
11,2020-05-10,4
12,2020-05-10,9
13,2020-05-10,90
14,2020-05-10,2
15,2020-05-10,5
16,2020-05-10,19
17,2020-05-10,1
18,2020-05-10,0
19,2020-05-10,0
01,2020-05-09,3
02,2020-05-09,6
03,2020-05-09,3
04,2020-05-09,0
05,2020-05-09,3
06,2020-05-09,4
07,2020-05-09,12
08,2020-05-09,31
09,2020-05-09,75
10,2020-05-09,8
11,2020-05-09,6
12,2020-05-09,11
13,2020-05-09,89
14,2020-05-09,1
15,2020-05-09,3
16,2020-05-09,21
17,2020-05-09,0
18,2020-05-09,0
19,2020-05-09,0
01,2020-05-08,7
02,2020-05-08,15
03,2020-05-08,3
04,2020-05-08,4
05,2020-05-08,1
06,2020-05-08,2
07,2020-05-08,20
08,2020-05-08,33
09,2020-05-08,88
10,2020-05-08,8
11,2020-05-08,6
12,2020-05-08,11
13,2020-05-08,94
14,2020-05-08,1
15,2020-05-08,7
16,2020-05-08,30
17,2020-05-08,1
18,2020-05-08,0
19,2020-05-08,0
01,2020-05-07,4
02,2020-05-07,17
03,2020-05-07,3
04,2020-05-07,2
05,2020-05-07,0
06,2020-05-07,0
07,2020-05-07,18
08,2020-05-07,48
09,2020-05-07,87
10,2020-05-07,6
11,2020-05-07,5
12,2020-05-07,10
13,2020-05-07,91
14,2020-05-07,1
15,2020-05-07,2
16,2020-05-07,16
17,2020-05-07,2
18,2020-05-07,1
19,2020-05-07,0
01,2020-05-06,4
02,2020-05-06,12
03,2020-05-06,4
04,2020-05-06,4
05,2020-05-06,0
06,2020-05-06,1
07,2020-05-06,15
08,2020-05-06,78
09,2020-05-06,62
10,2020-05-06,14
11,2020-05-06,7
12,2020-05-06,16
13,2020-05-06,64
14,2020-05-06,3
15,2020-05-06,7
16,2020-05-06,23
17,2020-05-06,0
18,2020-05-06,1
19,2020-05-06,0
01,2020-05-05,13
02,2020-05-05,8
03,2020-05-05,4
04,2020-05-05,4
05,2020-05-05,2
06,2020-05-05,0
07,2020-05-05,14
08,2020-05-05,71
09,2020-05-05,78
10,2020-05-05,12
11,2020-05-05,3
12,2020-05-05,9
13,2020-05-05,71
14,2020-05-05,1
15,2020-05-05,5
16,2020-05-05,27
17,2020-05-05,0
18,2020-05-05,0
19,2020-05-05,0
01,2020-05-04,23
02,2020-05-04,40
03,2020-05-04,4
04,2020-05-04,1
05,2020-05-04,3
06,2020-05-04,2
07,2020-05-04,30
08,2020-05-04,72
09,2020-05-04,144
10,2020-05-04,10
11,2020-05-04,13
12,2020-05-04,15
13,2020-05-04,124
14,2020-05-04,4
15,2020-05-04,14
16,2020-05-04,22
17,2020-05-04,3
18,2020-05-04,0
19,2020-05-04,0
01,2020-05-03,13
02,2020-05-03,19
03,2020-05-03,3
04,2020-05-03,4
05,2020-05-03,0
06,2020-05-03,3
07,2020-05-03,64
08,2020-05-03,36
09,2020-05-03,155
10,2020-05-03,19
11,2020-05-03,6
12,2020-05-03,7
13,2020-05-03,81
14,2020-05-03,1
15,2020-05-03,10
16,2020-05-03,35
17,2020-05-03,2
18,2020-05-03,0
19,2020-05-03,0
01,2020-05-02,17
02,2020-05-02,22
03,2020-05-02,3
04,2020-05-02,2
05,2020-05-02,5
06,2020-05-02,0
07,2020-05-02,65
08,2020-05-02,45
09,2020-05-02,182
10,2020-05-02,36
11,2020-05-02,14
12,2020-05-02,23
13,2020-05-02,186
14,2020-05-02,2
15,2020-05-02,16
16,2020-05-02,48
17,2020-05-02,1
18,2020-05-02,2
19,2020-05-02,0
01,2020-05-01,17
02,2020-05-01,15
03,2020-05-01,2
04,2020-05-01,10
05,2020-05-01,8
06,2020-05-01,16
07,2020-05-01,58
08,2020-05-01,52
09,2020-05-01,216
10,2020-05-01,28
11,2020-05-01,25
12,2020-05-01,23
13,2020-05-01,209
14,2020-05-01,1
15,2020-05-01,24
16,2020-05-01,38
17,2020-05-01,1
18,2020-05-01,1
19,2020-05-01,0
01,2020-04-30,24
02,2020-04-30,32
03,2020-04-30,9
04,2020-04-30,5
05,2020-04-30,6
06,2020-04-30,12
07,2020-04-30,73
08,2020-04-30,63
09,2020-04-30,213
10,2020-04-30,26
11,2020-04-30,14
12,2020-04-30,27
13,2020-04-30,197
14,2020-04-30,1
15,2020-04-30,17
16,2020-04-30,32
17,2020-04-30,2
18,2020-04-30,0
19,2020-04-30,1
01,2020-04-29,35
02,2020-04-29,28
03,2020-04-29,3
04,2020-04-29,3
05,2020-04-29,4
06,2020-04-29,4
07,2020-04-29,53
08,2020-04-29,57
09,2020-04-29,174
10,2020-04-29,39
11,2020-04-29,19
12,2020-04-29,45
13,2020-04-29,225
14,2020-04-29,2
15,2020-04-29,19
16,2020-04-29,35
17,2020-04-29,5
18,2020-04-29,4
19,2020-04-29,1
01,2020-04-28,22
02,2020-04-28,36
03,2020-04-28,10
04,2020-04-28,4
05,2020-04-28,3
06,2020-04-28,5
07,2020-04-28,70
08,2020-04-28,83
09,2020-04-28,214
10,2020-04-28,46
11,2020-04-28,7
12,2020-04-28,23
13,2020-04-28,270
14,2020-04-28,1
15,2020-04-28,13
16,2020-04-28,47
17,2020-04-28,9
18,2020-04-28,1
19,2020-04-28,0
01,2020-04-27,22
02,2020-04-27,29
03,2020-04-27,5
04,2020-04-27,3
05,2020-04-27,3
06,2020-04-27,2
07,2020-04-27,56
08,2020-04-27,86
09,2020-04-27,151
10,2020-04-27,25
11,2020-04-27,14
12,2020-04-27,32
13,2020-04-27,218
14,2020-04-27,0
15,2020-04-27,20
16,2020-04-27,37
17,2020-04-27,4
18,2020-04-27,1
19,2020-04-27,0
01,2020-04-26,20
02,2020-04-26,17
03,2020-04-26,5
04,2020-04-26,0
05,2020-04-26,2
06,2020-04-26,4
07,2020-04-26,41
08,2020-04-26,81
09,2020-04-26,166
10,2020-04-26,21
11,2020-04-26,13
12,2020-04-26,20
13,2020-04-26,129
14,2020-04-26,3
15,2020-04-26,8
16,2020-04-26,32
17,2020-04-26,2
18,2020-04-26,0
19,2020-04-26,0
01,2020-04-25,28
02,2020-04-25,19
03,2020-04-25,3
04,2020-04-25,11
05,2020-04-25,4
06,2020-04-25,12
07,2020-04-25,95
08,2020-04-25,68
09,2020-04-25,208
10,2020-04-25,40
11,2020-04-25,24
12,2020-04-25,26
13,2020-04-25,141
14,2020-04-25,3
15,2020-04-25,23
16,2020-04-25,44
17,2020-04-25,5
18,2020-04-25,1
19,2020-04-25,1
01,2020-04-24,51
02,2020-04-24,26
03,2020-04-24,16
04,2020-04-24,10
05,2020-04-24,8
06,2020-04-24,14
07,2020-04-24,148
08,2020-04-24,52
09,2020-04-24,323
10,2020-04-24,45
11,2020-04-24,18
12,2020-04-24,41
13,2020-04-24,263
14,2020-04-24,0
15,2020-04-24,22
16,2020-04-24,91
17,2020-04-24,5
18,2020-04-24,0
19,2020-04-24,1
01,2020-04-23,41
02,2020-04-23,20
03,2020-04-23,9
04,2020-04-23,5
05,2020-04-23,2
06,2020-04-23,26
07,2020-04-23,91
08,2020-04-23,72
09,2020-04-23,333
10,2020-04-23,50
11,2020-04-23,19
12,2020-04-23,59
13,2020-04-23,371
14,2020-04-23,2
15,2020-04-23,19
16,2020-04-23,62
17,2020-04-23,13
18,2020-04-23,0
19,2020-04-23,0
01,2020-04-22,30
02,2020-04-22,59
03,2020-04-22,8
04,2020-04-22,6
05,2020-04-22,6
06,2020-04-22,26
07,2020-04-22,173
08,2020-04-22,82
09,2020-04-22,382
10,2020-04-22,42
11,2020-04-22,36
12,2020-04-22,55
13,2020-04-22,472
14,2020-04-22,2
15,2020-04-22,22
16,2020-04-22,54
17,2020-04-22,22
18,2020-04-22,1
19,2020-04-22,1
01,2020-04-21,45
02,2020-04-21,45
03,2020-04-21,15
04,2020-04-21,10
05,2020-04-21,7
06,2020-04-21,10
07,2020-04-21,131
08,2020-04-21,79
09,2020-04-21,274
10,2020-04-21,57
11,2020-04-21,20
12,2020-04-21,47
13,2020-04-21,487
14,2020-04-21,3
15,2020-04-21,11
16,2020-04-21,78
17,2020-04-21,14
18,2020-04-21,0
19,2020-04-21,0
01,2020-04-20,42
02,2020-04-20,31
03,2020-04-20,7
04,2020-04-20,16
05,2020-04-20,14
06,2020-04-20,25
07,2020-04-20,206
08,2020-04-20,137
09,2020-04-20,447
10,2020-04-20,40
11,2020-04-20,37
12,2020-04-20,66
13,2020-04-20,298
14,2020-04-20,1
15,2020-04-20,31
16,2020-04-20,81
17,2020-04-20,11
18,2020-04-20,1
19,2020-04-20,2
01,2020-04-19,40
02,2020-04-19,35
03,2020-04-19,7
04,2020-04-19,10
05,2020-04-19,12
06,2020-04-19,15
07,2020-04-19,144
08,2020-04-19,76
09,2020-04-19,333
10,2020-04-19,35
11,2020-04-19,15
12,2020-04-19,51
13,2020-04-19,272
14,2020-04-19,3
15,2020-04-19,35
16,2020-04-19,52
17,2020-04-19,14
18,2020-04-19,0
19,2020-04-19,0
01,2020-04-18,47
02,2020-04-18,57
03,2020-04-18,10
04,2020-04-18,12
05,2020-04-18,9
06,2020-04-18,13
07,2020-04-18,106
08,2020-04-18,85
09,2020-04-18,548
10,2020-04-18,59
11,2020-04-18,20
12,2020-04-18,66
13,2020-04-18,484
14,2020-04-18,2
15,2020-04-18,39
16,2020-04-18,106
17,2020-04-18,17
18,2020-04-18,0
19,2020-04-18,0
01,2020-04-17,71
02,2020-04-17,58
03,2020-04-17,12
04,2020-04-17,8
05,2020-04-17,12
06,2020-04-17,26
07,2020-04-17,162
08,2020-04-17,82
09,2020-04-17,691
10,2020-04-17,90
11,2020-04-17,32
12,2020-04-17,59
13,2020-04-17,406
14,2020-04-17,3
15,2020-04-17,47
16,2020-04-17,135
17,2020-04-17,23
18,2020-04-17,0
19,2020-04-17,0
01,2020-04-16,57
02,2020-04-16,69
03,2020-04-16,12
04,2020-04-16,14
05,2020-04-16,13
06,2020-04-16,18
07,2020-04-16,159
08,2020-04-16,98
09,2020-04-16,918
10,2020-04-16,60
11,2020-04-16,25
12,2020-04-16,73
13,2020-04-16,602
14,2020-04-16,1
15,2020-04-16,31
16,2020-04-16,112
17,2020-04-16,30
18,2020-04-16,1
19,2020-04-16,0
01,2020-04-15,107
02,2020-04-15,80
03,2020-04-15,39
04,2020-04-15,8
05,2020-04-15,14
06,2020-04-15,17
07,2020-04-15,187
08,2020-04-15,138
09,2020-04-15,919
10,2020-04-15,80
11,2020-04-15,28
12,2020-04-15,101
13,2020-04-15,506
14,2020-04-15,3
15,2020-04-15,35
16,2020-04-15,106
17,2020-04-15,14
18,2020-04-15,0
19,2020-04-15,0
01,2020-04-14,67
02,2020-04-14,57
03,2020-04-14,30
04,2020-04-14,9
05,2020-04-14,14
06,2020-04-14,14
07,2020-04-14,228
08,2020-04-14,146
09,2020-04-14,843
10,2020-04-14,70
11,2020-04-14,32
12,2020-04-14,67
13,2020-04-14,516
14,2020-04-14,3
15,2020-04-14,49
16,2020-04-14,95
17,2020-04-14,25
18,2020-04-14,0
19,2020-04-14,0
01,2020-04-13,79
02,2020-04-13,81
03,2020-04-13,31
04,2020-04-13,13
05,2020-04-13,10
06,2020-04-13,35
07,2020-04-13,258
08,2020-04-13,182
09,2020-04-13,686
10,2020-04-13,71
11,2020-04-13,35
12,2020-04-13,105
13,2020-04-13,400
14,2020-04-13,1
15,2020-04-13,59
16,2020-04-13,117
17,2020-04-13,29
18,2020-04-13,1
19,2020-04-13,1
01,2020-04-12,89
02,2020-04-12,54
03,2020-04-12,24
04,2020-04-12,15
05,2020-04-12,8
06,2020-04-12,46
07,2020-04-12,179
08,2020-04-12,147
09,2020-04-12,792
10,2020-04-12,71
11,2020-04-12,26
12,2020-04-12,63
13,2020-04-12,511
14,2020-04-12,4
15,2020-04-12,59
16,2020-04-12,155
17,2020-04-12,22
18,2020-04-12,0
19,2020-04-12,1
01,2020-04-11,106
02,2020-04-11,68
03,2020-04-11,51
04,2020-04-11,15
05,2020-04-11,13
06,2020-04-11,24
07,2020-04-11,336
08,2020-04-11,116
09,2020-04-11,1162
10,2020-04-11,84
11,2020-04-11,30
12,2020-04-11,67
13,2020-04-11,600
14,2020-04-11,7
15,2020-04-11,46
16,2020-04-11,130
17,2020-04-11,26
18,2020-04-11,0
19,2020-04-11,0
01,2020-04-10,104
02,2020-04-10,98
03,2020-04-10,59
04,2020-04-10,21
05,2020-04-10,14
06,2020-04-10,29
07,2020-04-10,351
08,2020-04-10,156
09,2020-04-10,1086
10,2020-04-10,104
11,2020-04-10,47
12,2020-04-10,74
13,2020-04-10,731
14,2020-04-10,7
15,2020-04-10,70
16,2020-04-10,187
17,2020-04-10,40
18,2020-04-10,1
19,2020-04-10,1
01,2020-04-09,94
02,2020-04-09,98
03,2020-04-09,42
04,2020-04-09,11
05,2020-04-09,21
06,2020-04-09,23
07,2020-04-09,381
08,2020-04-09,176
09,2020-04-09,1142
10,2020-04-09,134
11,2020-04-09,22
12,2020-04-09,161
13,2020-04-09,656
14,2020-04-09,7
15,2020-04-09,80
16,2020-04-09,192
17,2020-04-09,47
18,2020-04-09,2
19,2020-04-09,0
01,2020-04-08,145
02,2020-04-08,109
03,2020-04-08,48
04,2020-04-08,23
05,2020-04-08,12
06,2020-04-08,27
07,2020-04-08,383
08,2020-04-08,210
09,2020-04-08,1102
10,2020-04-08,136
11,2020-04-08,42
12,2020-04-08,151
13,2020-04-08,714
14,2020-04-08,18
15,2020-04-08,92
16,2020-04-08,224
17,2020-04-08,47
18,2020-04-08,0
19,2020-04-08,0
01,2020-04-07,172
02,2020-04-07,108
03,2020-04-07,45
04,2020-04-07,19
05,2020-04-07,17
06,2020-04-07,13
07,2020-04-07,355
08,2020-04-07,208
09,2020-04-07,815
10,2020-04-07,132
11,2020-04-07,29
12,2020-04-07,147
13,2020-04-07,768
14,2020-04-07,4
15,2020-04-07,85
16,2020-04-07,234
17,2020-04-07,50
18,2020-04-07,0
19,2020-04-07,2
01,2020-04-06,145
02,2020-04-06,124
03,2020-04-06,44
04,2020-04-06,23
05,2020-04-06,21
06,2020-04-06,28
07,2020-04-06,485
08,2020-04-06,303
09,2020-04-06,849
10,2020-04-06,152
11,2020-04-06,41
12,2020-04-06,181
13,2020-04-06,650
14,2020-04-06,12
15,2020-04-06,136
16,2020-04-06,294
17,2020-04-06,42
18,2020-04-06,2
19,2020-04-06,0
01,2020-04-05,172
02,2020-04-05,95
03,2020-04-05,44
04,2020-04-05,29
05,2020-04-05,14
06,2020-04-05,25
07,2020-04-05,332
08,2020-04-05,295
09,2020-04-05,903
10,2020-04-05,116
11,2020-04-05,31
12,2020-04-05,129
13,2020-04-05,671
14,2020-04-05,12
15,2020-04-05,86
16,2020-04-05,222
17,2020-04-05,38
18,2020-04-05,2
19,2020-04-05,0
01,2020-04-04,179
02,2020-04-04,92
03,2020-04-04,45
04,2020-04-04,25
05,2020-04-04,26
06,2020-04-04,63
07,2020-04-04,509
08,2020-04-04,271
09,2020-04-04,1028
10,2020-04-04,133
11,2020-04-04,52
12,2020-04-04,130
13,2020-04-04,751
14,2020-04-04,20
15,2020-04-04,80
16,2020-04-04,206
17,2020-04-04,56
18,2020-04-04,2
19,2020-04-04,2
01,2020-04-03,178
02,2020-04-03,108
03,2020-04-03,37
04,2020-04-03,45
05,2020-04-03,17
06,2020-04-03,34
07,2020-04-03,506
08,2020-04-03,243
09,2020-04-03,1332
10,2020-04-03,195
11,2020-04-03,67
12,2020-04-03,209
13,2020-04-03,955
14,2020-04-03,16
15,2020-04-03,128
16,2020-04-03,316
17,2020-04-03,79
18,2020-04-03,1
19,2020-04-03,3
01,2020-04-02,225
02,2020-04-02,127
03,2020-04-02,53
04,2020-04-02,35
05,2020-04-02,30
06,2020-04-02,53
07,2020-04-02,454
08,2020-04-02,265
09,2020-04-02,1148
10,2020-04-02,194
11,2020-04-02,60
12,2020-04-02,269
13,2020-04-02,1045
14,2020-04-02,20
15,2020-04-02,128
16,2020-04-02,243
17,2020-04-02,103
18,2020-04-02,0
19,2020-04-02,3
01,2020-04-01,331
02,2020-04-01,156
03,2020-04-01,29
04,2020-04-01,83
05,2020-04-01,58
06,2020-04-01,72
07,2020-04-01,475
08,2020-04-01,348
09,2020-04-01,1378
10,2020-04-01,214
11,2020-04-01,96
12,2020-04-01,246
13,2020-04-01,1393
14,2020-04-01,23
15,2020-04-01,197
16,2020-04-01,275
17,2020-04-01,109
18,2020-04-01,2
19,2020-04-01,5
01,2020-03-31,248
02,2020-03-31,115
03,2020-03-31,42
04,2020-03-31,47
05,2020-03-31,22
06,2020-03-31,33
07,2020-03-31,371
08,2020-03-31,300
09,2020-03-31,1224
10,2020-03-31,163
11,2020-03-31,41
12,2020-03-31,159
13,2020-03-31,1128
14,2020-03-31,23
15,2020-03-31,127
16,2020-03-31,262
17,2020-03-31,107
18,2020-03-31,1
19,2020-03-31,3
01,2020-03-30,305
02,2020-03-30,129
03,2020-03-30,44
04,2020-03-30,63
05,2020-03-30,57
06,2020-03-30,27
07,2020-03-30,443
08,2020-03-30,461
09,2020-03-30,1252
10,2020-03-30,234
11,2020-03-30,69
12,2020-03-30,250
13,2020-03-30,1143
14,2020-03-30,30
15,2020-03-30,213
16,2020-03-30,308
17,2020-03-30,114
18,2020-03-30,3
19,2020-03-30,3
01,2020-03-29,326
02,2020-03-29,136
03,2020-03-29,42
04,2020-03-29,37
05,2020-03-29,38
06,2020-03-29,39
07,2020-03-29,393
08,2020-03-29,377
09,2020-03-29,1061
10,2020-03-29,197
11,2020-03-29,51
12,2020-03-29,199
13,2020-03-29,902
14,2020-03-29,25
15,2020-03-29,79
16,2020-03-29,245
17,2020-03-29,90
18,2020-03-29,7
19,2020-03-29,5
01,2020-03-28,297
02,2020-03-28,147
03,2020-03-28,53
04,2020-03-28,35
05,2020-03-28,38
06,2020-03-28,68
07,2020-03-28,471
08,2020-03-28,391
09,2020-03-28,1416
10,2020-03-28,227
11,2020-03-28,75
12,2020-03-28,338
13,2020-03-28,1275
14,2020-03-28,31
15,2020-03-28,109
16,2020-03-28,285
17,2020-03-28,103
18,2020-03-28,4
19,2020-03-28,3
01,2020-03-27,402
02,2020-03-27,212
03,2020-03-27,69
04,2020-03-27,38
05,2020-03-27,66
06,2020-03-27,74
07,2020-03-27,466
08,2020-03-27,423
09,2020-03-27,1387
10,2020-03-27,307
11,2020-03-27,91
12,2020-03-27,295
13,2020-03-27,1547
14,2020-03-27,39
15,2020-03-27,116
16,2020-03-27,392
17,2020-03-27,131
18,2020-03-27,1
19,2020-03-27,5
01,2020-03-26,437
02,2020-03-26,166
03,2020-03-26,77
04,2020-03-26,70
05,2020-03-26,63
06,2020-03-26,39
07,2020-03-26,499
08,2020-03-26,551
09,2020-03-26,1494
10,2020-03-26,284
11,2020-03-26,125
12,2020-03-26,290
13,2020-03-26,1618
14,2020-03-26,36
15,2020-03-26,121
16,2020-03-26,354
17,2020-03-26,118
18,2020-03-26,4
19,2020-03-26,5
01,2020-03-25,497
02,2020-03-25,185
03,2020-03-25,57
04,2020-03-25,82
05,2020-03-25,57
06,2020-03-25,57
07,2020-03-25,612
08,2020-03-25,539
09,2020-03-25,1438
10,2020-03-25,386
11,2020-03-25,126
12,2020-03-25,286
13,2020-03-25,1835
14,2020-03-25,69
15,2020-03-25,187
16,2020-03-25,396
17,2020-03-25,130
18,2020-03-25,7
19,2020-03-25,3
01,2020-03-24,475
02,2020-03-24,191
03,2020-03-24,58
04,2020-03-24,65
05,2020-03-24,54
06,2020-03-24,58
07,2020-03-24,579
08,2020-03-24,545
09,2020-03-24,1493
10,2020-03-24,323
11,2020-03-24,138
12,2020-03-24,287
13,2020-03-24,2084
14,2020-03-24,62
15,2020-03-24,200
16,2020-03-24,390
17,2020-03-24,119
18,2020-03-24,7
19,2020-03-24,1
01,2020-03-23,534
02,2020-03-23,264
03,2020-03-23,70
04,2020-03-23,81
05,2020-03-23,99
06,2020-03-23,88
07,2020-03-23,687
08,2020-03-23,668
09,2020-03-23,1646
10,2020-03-23,441
11,2020-03-23,210
12,2020-03-23,375
13,2020-03-23,2195
14,2020-03-23,103
15,2020-03-23,164
16,2020-03-23,469
17,2020-03-23,158
18,2020-03-23,3
19,2020-03-23,5
01,2020-03-22,492
02,2020-03-22,165
03,2020-03-22,76
04,2020-03-22,90
05,2020-03-22,73
06,2020-03-22,84
07,2020-03-22,650
08,2020-03-22,587
09,2020-03-22,1408
10,2020-03-22,375
11,2020-03-22,117
